bucket,query_value,actual_frequency,estimated_frequency,selectivity_error
20,Star Trek Nemesis,1.0,1.0075839653304441,7.271299453925352e-06
20,State of the Union,1.0,1.0075839653304441,7.271299453925352e-06
20,Stately Surfacing,1.0,1.0075839653304441,7.271299453925352e-06
20,Steele Blushing,1.0,1.0075839653304441,7.271299453925352e-06
20,Sternenfänger,1.0,1.0075839653304441,7.271299453925352e-06
20,Stick Together,1.0,1.0075839653304441,7.271299453925352e-06
20,Still Waters,1.0,1.0075839653304441,7.271299453925352e-06
20,Strange,1.0,1.0075839653304441,7.271299453925352e-06
20,Subterra incognita,1.0,1.0075839653304441,7.271299453925352e-06
20,Suitable for Framing,1.0,1.0075839653304441,7.271299453925352e-06
20,Sukûru deizu,1.0,1.0075839653304441,7.271299453925352e-06
20,Super Framb,1.0,1.0075839653304441,7.271299453925352e-06
20,Super Truck Rally,1.0,1.0075839653304441,7.271299453925352e-06
20,Survivor Series,1.0,1.0075839653304441,7.271299453925352e-06
20,Swimming the Secretarial Pool,1.0,1.0075839653304441,7.271299453925352e-06
20,Switchin' Teams,1.0,1.0075839653304441,7.271299453925352e-06
20,Szansa Pigmeja,1.0,1.0075839653304441,7.271299453925352e-06
20,T-music,1.0,1.0075839653304441,7.271299453925352e-06
20,Tagisan ng lakas,1.0,1.0075839653304441,7.271299453925352e-06
20,"Take a Walk on the Dark Side: Rock and Roll Myths, Legends, and Curses",1.0,1.0075839653304441,7.271299453925352e-06
20,Tales from the Afternow: Little Rocks,1.0,1.0075839653304441,7.271299453925352e-06
20,Talk of the Town,1.0,1.0075839653304441,7.271299453925352e-06
20,Tammy Leaves Home,1.0,1.0075839653304441,7.271299453925352e-06
20,Tenía tanto miedo,1.0,1.0075839653304441,7.271299453925352e-06
20,That's the Way the Ball Bounces,1.0,1.0075839653304441,7.271299453925352e-06
20,The Apple of Knowledge,1.0,1.0075839653304441,7.271299453925352e-06
20,The Bachelor's Baby,1.0,1.0075839653304441,7.271299453925352e-06
20,The Bachelor's Romance,1.0,1.0075839653304441,7.271299453925352e-06
20,The Back to School Syndrome,1.0,1.0075839653304441,7.271299453925352e-06
20,The Bad Lad,1.0,1.0075839653304441,7.271299453925352e-06
20,The Beehive,1.0,1.0075839653304441,7.271299453925352e-06
20,The Ben Blue Show,1.0,1.0075839653304441,7.271299453925352e-06
20,The Beryl Coronet,1.0,1.0075839653304441,7.271299453925352e-06
20,The Betrayed,1.0,1.0075839653304441,7.271299453925352e-06
20,"The Big Shrink, Part 1",1.0,1.0075839653304441,7.271299453925352e-06
20,The Boost,1.0,1.0075839653304441,7.271299453925352e-06
20,The Carter Case,1.0,1.0075839653304441,7.271299453925352e-06
20,"The Case of the Long, Dark Night",1.0,1.0075839653304441,7.271299453925352e-06
20,The Case of the Silent Six,1.0,1.0075839653304441,7.271299453925352e-06
20,The Celestial Code,1.0,1.0075839653304441,7.271299453925352e-06
20,The Chimes at Midnight,1.0,1.0075839653304441,7.271299453925352e-06
20,The City of the Dead,1.0,1.0075839653304441,7.271299453925352e-06
20,The Clewiston Terror,1.0,1.0075839653304441,7.271299453925352e-06
20,The Curse,1.0,1.0075839653304441,7.271299453925352e-06
20,The Devil's Awakening,1.0,1.0075839653304441,7.271299453925352e-06
20,The Diver,1.0,1.0075839653304441,7.271299453925352e-06
20,The Divorce,1.0,1.0075839653304441,7.271299453925352e-06
20,The Double Play,1.0,1.0075839653304441,7.271299453925352e-06
20,The Duellists,1.0,1.0075839653304441,7.271299453925352e-06
20,The Dutch Masters: Bruegel,1.0,1.0075839653304441,7.271299453925352e-06
20,The Extraordinary Fight of Atticus Walker and the Monster in His Mind,1.0,1.0075839653304441,7.271299453925352e-06
20,The Fires of Idirsholas,1.0,1.0075839653304441,7.271299453925352e-06
20,The Fourth's Battle to the Death!!,1.0,1.0075839653304441,7.271299453925352e-06
20,The Gift,1.0,1.0075839653304441,7.271299453925352e-06
20,The Goon Who Stole the Moon,1.0,1.0075839653304441,7.271299453925352e-06
20,The Hambone King,1.0,1.0075839653304441,7.271299453925352e-06
20,The Hanging of Cyrus Pike,1.0,1.0075839653304441,7.271299453925352e-06
20,The Harvesters,1.0,1.0075839653304441,7.271299453925352e-06
20,The Introvert,1.0,1.0075839653304441,7.271299453925352e-06
20,The Lady of the Lake,1.0,1.0075839653304441,7.271299453925352e-06
20,The Last Wish,1.0,1.0075839653304441,7.271299453925352e-06
20,The Legend of Tohron,1.0,1.0075839653304441,7.271299453925352e-06
20,The Loyal,1.0,1.0075839653304441,7.271299453925352e-06
20,The Magic Camera/Mata Hari/Valerie,1.0,1.0075839653304441,7.271299453925352e-06
20,The Man Who Saw the Future,1.0,1.0075839653304441,7.271299453925352e-06
20,The Mating Game,1.0,1.0075839653304441,7.271299453925352e-06
20,The Midget Submarine,1.0,1.0075839653304441,7.271299453925352e-06
20,The New Cars,1.0,1.0075839653304441,7.271299453925352e-06
20,The New Iron Age,1.0,1.0075839653304441,7.271299453925352e-06
20,The Parent Trap,1.0,1.0075839653304441,7.271299453925352e-06
20,The Partridge Papers,1.0,1.0075839653304441,7.271299453925352e-06
20,The Pascal Sign,1.0,1.0075839653304441,7.271299453925352e-06
20,The Patty Duke Show: Still Rockin' in Brooklyn Heights,1.0,1.0075839653304441,7.271299453925352e-06
20,The Phantom of the Opera,1.0,1.0075839653304441,7.271299453925352e-06
20,The Play,1.0,1.0075839653304441,7.271299453925352e-06
20,The Prince and the Pauper,1.0,1.0075839653304441,7.271299453925352e-06
20,The Promised Land,1.0,1.0075839653304441,7.271299453925352e-06
20,The Psychic,1.0,1.0075839653304441,7.271299453925352e-06
20,The Red Button,1.0,1.0075839653304441,7.271299453925352e-06
20,The Reporter,1.0,1.0075839653304441,7.271299453925352e-06
20,The Return of Daniel Boone,1.0,1.0075839653304441,7.271299453925352e-06
20,"The Rhythm, The City, 7pm",1.0,1.0075839653304441,7.271299453925352e-06
20,"The Road to Morey, France",1.0,1.0075839653304441,7.271299453925352e-06
20,The Rose of Turaida,1.0,1.0075839653304441,7.271299453925352e-06
20,The Rot of Gorm,1.0,1.0075839653304441,7.271299453925352e-06
20,The Roy Delbridge Story,1.0,1.0075839653304441,7.271299453925352e-06
20,The Rugged Priest,1.0,1.0075839653304441,7.271299453925352e-06
20,The Scapegoat,1.0,1.0075839653304441,7.271299453925352e-06
20,The School Play/Full of Beans,1.0,1.0075839653304441,7.271299453925352e-06
20,The Second Cooler,1.0,1.0075839653304441,7.271299453925352e-06
20,The Skylark,1.0,1.0075839653304441,7.271299453925352e-06
20,The Soldier's Tale,1.0,1.0075839653304441,7.271299453925352e-06
20,The Solid Tin Coyote,1.0,1.0075839653304441,7.271299453925352e-06
20,The Straight and Narrow,1.0,1.0075839653304441,7.271299453925352e-06
20,The Student,1.0,1.0075839653304441,7.271299453925352e-06
20,The Sure Thing,1.0,1.0075839653304441,7.271299453925352e-06
20,The Swashbuckling Adventures of Pete Winning and the Pirates,1.0,1.0075839653304441,7.271299453925352e-06
20,The Sweetest Thing,1.0,1.0075839653304441,7.271299453925352e-06
20,The Sword and the Cross,1.0,1.0075839653304441,7.271299453925352e-06
20,The Tiger Slayer,1.0,1.0075839653304441,7.271299453925352e-06
20,The Traitor,1.0,1.0075839653304441,7.271299453925352e-06
20,The Trouble at Drill Hill,1.0,1.0075839653304441,7.271299453925352e-06
20,The Tycoon,1.0,1.0075839653304441,7.271299453925352e-06
20,The Winged Messenger,1.0,1.0075839653304441,7.271299453925352e-06
20,The Woman Behind the Man,1.0,1.0075839653304441,7.271299453925352e-06
20,The Wonder Wheel,1.0,1.0075839653304441,7.271299453925352e-06
20,The World of Art Presents: Drawing for Anyone with a Pencil - Drawing Animals,1.0,1.0075839653304441,7.271299453925352e-06
20,The Year I Got Younger,1.0,1.0075839653304441,7.271299453925352e-06
20,The Ziegfeld Touch,1.0,1.0075839653304441,7.271299453925352e-06
20,Theory of Flight Without Tears,1.0,1.0075839653304441,7.271299453925352e-06
20,This Is Spinal Tap,1.0,1.0075839653304441,7.271299453925352e-06
20,This is the Life in Geelong,1.0,1.0075839653304441,7.271299453925352e-06
20,Thor on the Floor,1.0,1.0075839653304441,7.271299453925352e-06
20,Three Hundred Miles for Stephanie,1.0,1.0075839653304441,7.271299453925352e-06
20,Throw Them Up and Let Them Sing,1.0,1.0075839653304441,7.271299453925352e-06
20,Thunderbirds,1.0,1.0075839653304441,7.271299453925352e-06
20,Tierra de Avellaneda,1.0,1.0075839653304441,7.271299453925352e-06
20,Time Waits for Snowman,1.0,1.0075839653304441,7.271299453925352e-06
20,To Catch a Creep: Part 1,1.0,1.0075839653304441,7.271299453925352e-06
20,Todesspiel,1.0,1.0075839653304441,7.271299453925352e-06
20,Tolerância Zero,1.0,1.0075839653304441,7.271299453925352e-06
20,Tom Brokaw,1.0,1.0075839653304441,7.271299453925352e-06
20,Tom Daley: The Diver and His Dad,1.0,1.0075839653304441,7.271299453925352e-06
20,Top 5 Slasher Movie Icons,1.0,1.0075839653304441,7.271299453925352e-06
20,Topragin kani,1.0,1.0075839653304441,7.271299453925352e-06
20,Touching Blue,1.0,1.0075839653304441,7.271299453925352e-06
20,Tous les hommes sont des romans,1.0,1.0075839653304441,7.271299453925352e-06
20,Traces of Pain,1.0,1.0075839653304441,7.271299453925352e-06
20,Transgression,1.0,1.0075839653304441,7.271299453925352e-06
20,Trevor and Onyx Must Come Up with New Plans to Win Jade's Heart,1.0,1.0075839653304441,7.271299453925352e-06
20,Triple Threat,1.0,1.0075839653304441,7.271299453925352e-06
20,Trompo está a punto de decubrir a Miranda,1.0,1.0075839653304441,7.271299453925352e-06
20,True Anal Stories 22,1.0,1.0075839653304441,7.271299453925352e-06
20,Truth About Gunfighting,1.0,1.0075839653304441,7.271299453925352e-06
20,Tun Fatimah,1.0,1.0075839653304441,7.271299453925352e-06
20,Tunnel Vision,1.0,1.0075839653304441,7.271299453925352e-06
20,Tuottajan mieli,1.0,1.0075839653304441,7.271299453925352e-06
20,Two Crooks,1.0,1.0075839653304441,7.271299453925352e-06
20,Two Men from Derby,1.0,1.0075839653304441,7.271299453925352e-06
20,Two of 6 Voted Off,1.0,1.0075839653304441,7.271299453925352e-06
20,Um Funeral Muito Especial,1.0,1.0075839653304441,7.271299453925352e-06
20,Un cuerpo de mujer,1.0,1.0075839653304441,7.271299453925352e-06
20,Un día con Yunou,1.0,1.0075839653304441,7.271299453925352e-06
20,Un peu de feu s.v.p.,1.0,1.0075839653304441,7.271299453925352e-06
20,Un sombrero de paja de Italia,1.0,1.0075839653304441,7.271299453925352e-06
20,Under Pressure,1.0,1.0075839653304441,7.271299453925352e-06
20,Une scène d'hypnotisme II,1.0,1.0075839653304441,7.271299453925352e-06
20,Unusual Suspects,1.0,1.0075839653304441,7.271299453925352e-06
20,Uplistsulis sizmari,1.0,1.0075839653304441,7.271299453925352e-06
20,USA-valet,1.0,1.0075839653304441,7.271299453925352e-06
20,Vanished 3,1.0,1.0075839653304441,7.271299453925352e-06
20,Vapcarov,1.0,1.0075839653304441,7.271299453925352e-06
20,Vasil Kikvidze,1.0,1.0075839653304441,7.271299453925352e-06
20,Vatrogasci,1.0,1.0075839653304441,7.271299453925352e-06
20,Venice Love Story,1.0,1.0075839653304441,7.271299453925352e-06
20,Verrouillage central,1.0,1.0075839653304441,7.271299453925352e-06
20,Victor Lopez ng Bangkusay,1.0,1.0075839653304441,7.271299453925352e-06
20,Vincent D'Onofrio,1.0,1.0075839653304441,7.271299453925352e-06
20,Virtual Virgin,1.0,1.0075839653304441,7.271299453925352e-06
20,Vitaphone Celebrities,1.0,1.0075839653304441,7.271299453925352e-06
20,Volcano Hunt,1.0,1.0075839653304441,7.271299453925352e-06
20,Vse ushli,1.0,1.0075839653304441,7.271299453925352e-06
20,Walmart,1.0,1.0075839653304441,7.271299453925352e-06
20,Walter,1.0,1.0075839653304441,7.271299453925352e-06
20,War Zone,1.0,1.0075839653304441,7.271299453925352e-06
20,"Watashi no, ibasho",1.0,1.0075839653304441,7.271299453925352e-06
20,Wayward,1.0,1.0075839653304441,7.271299453925352e-06
20,Weekend Getaways 5,1.0,1.0075839653304441,7.271299453925352e-06
20,Weeping Susannah,1.0,1.0075839653304441,7.271299453925352e-06
20,Wenn zu Hause Krieg ist,1.0,1.0075839653304441,7.271299453925352e-06
20,Wertheim Család - Royal Cirkusz,1.0,1.0075839653304441,7.271299453925352e-06
20,West Kent,1.0,1.0075839653304441,7.271299453925352e-06
20,Whaledreamers,1.0,1.0075839653304441,7.271299453925352e-06
20,What's That Tie You're Wearing?,1.0,1.0075839653304441,7.271299453925352e-06
20,What a Baby Did,1.0,1.0075839653304441,7.271299453925352e-06
20,What an Ass,1.0,1.0075839653304441,7.271299453925352e-06
20,What Price Valor?: Part 2,1.0,1.0075839653304441,7.271299453925352e-06
20,When It Was Good,1.0,1.0075839653304441,7.271299453925352e-06
20,Where in the World Is Lubec?,1.0,1.0075839653304441,7.271299453925352e-06
20,Whistle and I´ll Come,1.0,1.0075839653304441,7.271299453925352e-06
20,Wiedergutmachung?,1.0,1.0075839653304441,7.271299453925352e-06
20,Wild West,1.0,1.0075839653304441,7.271299453925352e-06
20,Will You Tolerate This?,1.0,1.0075839653304441,7.271299453925352e-06
20,Wilsberg und die Tote im See,1.0,1.0075839653304441,7.271299453925352e-06
20,Winter's Wind,1.0,1.0075839653304441,7.271299453925352e-06
20,Wir schalten um auf Hollywood,1.0,1.0075839653304441,7.271299453925352e-06
20,Within,1.0,1.0075839653304441,7.271299453925352e-06
20,Women and War,1.0,1.0075839653304441,7.271299453925352e-06
20,Work and Worship: The Legacy of St. Benedict,1.0,1.0075839653304441,7.271299453925352e-06
20,WWE WrestleMania: The Complete Anthology - Vol. 1,1.0,1.0075839653304441,7.271299453925352e-06
20,Yari naaaa!...,1.0,1.0075839653304441,7.271299453925352e-06
20,Yorky,1.0,1.0075839653304441,7.271299453925352e-06
20,You're Way Too Pretty to Go to Jail,1.0,1.0075839653304441,7.271299453925352e-06
20,You Can Be Here,1.0,1.0075839653304441,7.271299453925352e-06
20,"You Shmooze, You Lose",1.0,1.0075839653304441,7.271299453925352e-06
20,Zefir v shokolade,1.0,1.0075839653304441,7.271299453925352e-06
20,Zhong guo zhen da,1.0,1.0075839653304441,7.271299453925352e-06
20,Zombie Killstreak,1.0,1.0075839653304441,7.271299453925352e-06
20,Zu viele Klienten,1.0,1.0075839653304441,7.271299453925352e-06
20,Zwart op wit,1.0,1.0075839653304441,7.271299453925352e-06
